Income,DebtToIncomeRatio,UtilityTimeliness,SocialSentiment,GeolocationScore,Default
30278,0.4,1,0.53,0.92,0
110480,0.17,0,0.8,0.61,0
63764,0.45,1,0.65,0.69,0
143030,0.59,0,0.36,0.49,0
21134,0.29,1,0.4,0.47,1
82943,0.31,1,0.85,0.92,0
115667,0.69,0,0.95,0.78,1
74318,0.11,0,0.52,0.68,0
123423,0.55,1,0.55,0.42,0
123998,0.38,1,0.4,0.95,0
80128,0.31,0,0.45,0.63,0
108056,0.56,0,0.58,0.65,0
41869,0.68,1,0.48,0.57,0
122468,0.49,1,0.76,0.93,0
137034,0.12,1,0.65,0.61,0
25039,0.42,1,0.83,0.5,0
41281,0.42,1,0.77,0.7,0
132935,0.48,0,0.38,0.87,0
30442,0.57,0,0.38,0.62,0
93788,0.11,1,0.88,0.79,0
139729,0.45,1,0.83,0.58,1
47586,0.51,1,0.6,0.83,0
73053,0.34,1,0.38,0.8,1
70489,0.57,1,0.88,0.81,0
103104,0.26,1,0.45,0.79,1
106346,0.32,1,0.32,0.49,1
87087,0.77,0,0.9,0.93,0
32625,0.34,1,0.83,0.75,0
54397,0.34,0,0.75,0.63,0
78671,0.52,1,0.32,0.5,0
136214,0.78,1,0.64,0.87,1
111785,0.79,1,0.72,0.71,0
86897,0.51,1,0.79,0.49,0
46149,0.1,1,0.61,0.95,0
80030,0.73,0,0.92,0.46,0
89906,0.5,1,0.46,0.71,1
25283,0.36,0,0.35,0.77,0
27610,0.68,1,0.52,1.0,0
63326,0.38,1,0.73,0.48,0
34924,0.12,0,0.78,0.77,1
133143,0.67,1,0.78,0.69,0
130253,0.48,1,0.37,0.55,0
96162,0.34,1,0.88,0.97,1
120297,0.28,1,0.48,0.87,0
20869,0.52,1,0.44,0.87,0
117088,0.25,0,0.7,0.94,0
21014,0.33,1,0.44,0.84,1
30103,0.55,1,0.63,0.7,0
102522,0.72,0,0.56,0.63,0
130317,0.47,1,0.45,0.82,0
116007,0.63,1,0.49,0.76,0
53458,0.63,1,0.58,0.73,0
110605,0.57,0,0.53,0.75,1
102409,0.27,1,0.55,0.79,0
43248,0.71,0,0.78,0.98,0
109160,0.41,1,0.41,0.85,0
63516,0.13,1,0.71,0.51,1
49061,0.27,0,0.74,0.68,0
44170,0.64,0,0.82,0.81,0
28024,0.15,1,0.85,0.51,0
102214,0.2,0,0.4,0.96,0
123792,0.59,0,0.39,0.45,0
105947,0.72,1,0.7,0.77,0
63803,0.54,1,0.79,0.99,0
39296,0.26,1,0.48,0.84,0
111829,0.14,1,0.64,0.81,1
112708,0.53,1,0.8,1.0,0
106664,0.13,1,0.8,0.88,0
38257,0.53,0,0.72,0.98,0
32855,0.26,1,0.35,0.82,0
105178,0.73,1,0.33,0.8,0
149876,0.43,0,0.55,0.86,0
121121,0.26,1,0.32,0.51,0
143324,0.7,1,0.89,0.88,0
40025,0.28,1,0.31,0.98,1
24458,0.31,1,0.32,0.77,0
83610,0.68,1,0.41,0.41,0
90843,0.32,1,0.71,0.44,0
127237,0.39,0,0.65,0.54,0
103961,0.34,1,0.73,0.69,0
69831,0.18,0,0.88,0.65,0
63427,0.13,0,0.6,0.99,0
113809,0.61,1,0.33,0.97,0
58506,0.55,0,0.8,0.64,0
25668,0.3,0,0.83,0.88,0
111470,0.31,0,0.33,0.78,0
67195,0.76,1,0.46,0.55,0
93233,0.79,0,0.8,0.96,0
44417,0.43,1,0.54,0.56,1
101982,0.66,0,0.61,0.92,1
126133,0.62,1,0.84,0.78,0
30751,0.31,1,0.36,0.77,0
66218,0.14,1,0.74,0.9,0
146649,0.2,1,0.44,0.7,0
27352,0.69,1,0.34,0.91,0
99052,0.61,1,0.73,0.73,0
108835,0.57,1,0.38,0.99,0
117493,0.19,0,0.79,0.8,0
48927,0.55,1,0.43,0.62,1
61094,0.64,1,0.33,0.86,0
121948,0.7,1,0.36,0.71,0
74122,0.11,1,0.85,0.88,0
49493,0.58,1,0.54,0.9,0
112247,0.11,1,0.5,0.77,0
93539,0.59,1,0.62,0.92,0
51707,0.54,1,0.71,0.64,0
88814,0.2,1,0.32,0.43,0
27296,0.64,0,0.88,0.8,0
45398,0.15,1,0.92,0.86,0
55842,0.68,1,0.57,0.44,0
33261,0.28,1,0.57,0.86,1
96709,0.58,0,0.87,0.78,1
115985,0.75,0,0.58,0.47,0
126616,0.34,1,0.86,0.72,1
76704,0.45,0,0.32,0.47,0
87173,0.42,1,0.62,0.59,0
51781,0.21,0,0.92,0.88,0
33652,0.51,0,0.46,0.46,0
25103,0.62,1,0.47,0.68,0
45500,0.74,0,0.71,0.76,0
135332,0.7,1,0.9,0.96,0
120336,0.46,1,0.43,0.84,0
55529,0.6,1,0.9,0.48,0
133499,0.66,1,0.73,0.98,0
38452,0.45,1,0.95,0.69,0
69393,0.18,1,0.78,0.62,0
51174,0.41,0,0.73,0.48,0
84450,0.69,0,0.83,0.96,1
55436,0.52,1,0.41,0.75,0
67406,0.61,1,0.91,0.99,0
83059,0.23,1,0.41,0.5,0
35954,0.78,0,0.32,0.73,1
102722,0.38,1,0.75,0.47,1
139747,0.56,1,0.42,0.71,0
32356,0.11,1,0.79,0.93,0
148128,0.19,0,0.82,0.47,0
118499,0.65,0,0.45,0.56,0
22187,0.78,0,0.36,0.81,1
97243,0.32,0,0.63,0.45,0
55098,0.13,1,0.88,0.67,0
112471,0.35,0,0.85,0.6,0
41225,0.11,1,0.38,0.9,0
23606,0.23,1,0.93,0.43,1
148664,0.63,1,0.47,0.92,0
77620,0.76,1,0.53,0.82,1
52828,0.16,1,0.4,0.58,0
146270,0.49,1,0.55,0.52,0
46489,0.28,0,0.71,0.97,0
34387,0.2,0,0.63,0.73,1
89463,0.25,0,0.84,0.61,0
91832,0.5,0,0.72,0.43,0
115980,0.15,1,0.47,0.5,0
131926,0.4,1,0.66,0.76,0
132429,0.19,0,0.34,0.71,0
22591,0.29,1,0.68,0.85,0
143446,0.23,1,0.55,0.9,0
130431,0.72,1,0.36,0.64,0
68516,0.6,0,0.5,0.46,1
111683,0.71,0,0.88,0.87,1
82061,0.37,1,0.68,0.73,0
124425,0.32,0,0.89,0.99,0
86736,0.37,1,0.57,0.88,0
101257,0.11,1,0.94,0.6,1
81753,0.61,1,0.53,0.66,0
104774,0.34,1,0.79,0.54,1
31087,0.32,0,0.5,0.71,0
50816,0.52,1,0.37,0.83,0
43408,0.41,0,0.84,0.77,1
144116,0.79,1,0.8,0.61,1
125276,0.35,0,0.83,0.89,0
20136,0.53,1,0.49,0.46,0
37413,0.32,0,0.76,0.49,0
133650,0.79,1,0.44,0.64,0
79500,0.41,1,0.31,0.82,0
104514,0.54,1,0.86,0.82,1
76358,0.19,0,0.64,0.62,0
86197,0.61,1,0.94,0.82,0
120776,0.29,1,0.55,0.44,0
112789,0.41,1,0.92,0.57,0
112420,0.72,1,0.7,0.82,0
52854,0.78,1,0.63,0.51,0
96240,0.4,0,0.5,0.53,0
124523,0.68,1,0.84,0.45,0
149494,0.14,1,0.84,0.62,1
110063,0.69,1,0.57,0.89,0
36322,0.54,1,0.77,0.9,0
133053,0.44,1,0.59,0.92,0
26968,0.72,1,0.78,0.42,1
47518,0.69,0,0.95,1.0,0
71925,0.31,1,0.47,0.7,0
79848,0.65,0,0.71,0.92,1
131900,0.17,1,0.55,0.94,0
113422,0.68,1,0.66,0.71,0
21700,0.57,1,0.87,0.43,0
113782,0.16,1,0.53,0.76,1
121004,0.58,1,0.35,0.6,0
43199,0.51,0,0.82,0.52,0
64589,0.52,0,0.66,0.51,1
52115,0.3,1,0.59,0.74,0
81934,0.29,0,0.42,0.46,0
136335,0.63,0,0.36,0.89,0
140726,0.28,1,0.48,0.54,0
74316,0.41,0,0.77,0.73,0
25520,0.59,0,0.57,0.48,0
129814,0.16,0,0.67,0.92,1
56455,0.52,1,0.35,0.82,1
135284,0.51,0,0.38,0.52,0
106465,0.58,1,0.31,0.83,0
143364,0.36,0,0.74,0.45,0
61605,0.41,1,0.47,0.86,0
34955,0.33,1,0.93,0.69,0
64049,0.67,1,0.5,0.47,0
33917,0.19,1,0.54,0.73,0
90293,0.77,1,0.61,0.52,0
98581,0.54,1,0.51,0.8,0
139072,0.72,1,0.83,0.83,0
84925,0.4,1,0.87,0.86,0
127216,0.33,1,0.31,0.94,0
90269,0.73,1,0.73,0.79,0
50954,0.17,1,0.75,0.7,0
116671,0.18,0,0.92,0.91,0
92617,0.31,1,0.54,0.94,0
61458,0.77,1,0.43,0.87,1
109037,0.54,1,0.64,0.97,0
41113,0.49,1,0.59,0.99,0
119977,0.59,0,0.81,0.55,0
132622,0.39,1,0.89,0.51,0
145947,0.63,1,0.36,0.67,1
110226,0.38,0,0.85,1.0,0
63939,0.68,1,0.89,0.45,0
49345,0.29,1,0.9,0.83,0
144616,0.29,0,0.8,0.91,1
66313,0.47,0,0.78,1.0,0
130107,0.4,0,0.31,0.77,0
141866,0.55,1,0.9,0.63,0
112365,0.36,1,0.53,0.5,0
120598,0.26,0,0.33,0.99,0
89166,0.43,1,0.57,0.95,1
67861,0.49,0,0.78,0.88,1
117406,0.2,1,0.59,0.97,0
69298,0.49,0,0.79,0.44,1
67221,0.32,1,0.63,0.78,0
64942,0.37,1,0.49,0.56,0
23453,0.3,1,0.43,0.86,1
122811,0.75,0,0.57,0.46,0
74935,0.58,0,0.32,0.56,0
142439,0.28,1,0.57,0.91,0
63370,0.55,0,0.34,0.85,0
123932,0.69,1,0.87,1.0,1
28328,0.38,1,0.67,0.79,0
35534,0.68,1,0.72,0.58,0
105280,0.21,1,0.49,0.73,0
104925,0.68,1,0.45,0.97,1
56320,0.48,1,0.76,0.79,0
69170,0.26,1,0.74,0.93,0
120546,0.38,1,0.38,0.41,1
100201,0.79,1,0.46,0.62,1
148935,0.65,0,0.92,0.96,0
141006,0.5,1,0.5,0.42,0
123401,0.18,0,0.32,0.71,0
28640,0.39,1,0.34,0.61,1
120252,0.28,0,0.8,0.79,1
111057,0.15,1,0.79,0.5,1
50049,0.48,1,0.55,0.79,0
25618,0.72,1,0.4,1.0,1
122540,0.57,1,0.62,0.56,0
76053,0.27,0,0.52,0.68,1
21920,0.5,1,0.54,0.42,0
63937,0.76,1,0.47,0.66,1
89724,0.61,1,0.34,0.64,0
32207,0.58,1,0.81,0.74,0
85774,0.78,1,0.7,0.55,0
52972,0.66,1,0.84,0.6,0
30799,0.2,1,0.63,0.77,0
91088,0.34,0,0.94,0.95,0
48916,0.78,1,0.93,0.54,0
90463,0.44,1,0.48,0.81,0
113500,0.18,0,0.55,0.71,0
96700,0.42,1,0.79,0.46,0
57158,0.59,0,0.8,0.74,0
104607,0.8,0,0.89,0.83,0
139639,0.33,1,0.72,0.76,0
133945,0.46,1,0.61,0.46,1
91696,0.72,0,0.55,0.91,0
81510,0.35,1,0.57,0.42,0
140076,0.18,1,0.85,0.54,0
78692,0.76,0,0.94,0.77,1
81744,0.44,1,0.33,0.53,0
35810,0.45,1,0.68,0.46,1
25126,0.53,1,0.64,0.71,0
50009,0.1,0,0.54,0.83,0
119120,0.75,1,0.85,0.65,1
131718,0.35,0,0.67,0.82,0
110932,0.38,0,0.5,0.92,0
20192,0.22,1,0.59,0.98,1
136464,0.36,0,0.53,0.54,1
56413,0.66,0,0.58,0.76,0
32816,0.66,1,0.35,0.56,1
59082,0.76,1,0.37,0.92,0
85048,0.38,0,0.71,0.93,0
143130,0.6,1,0.74,0.59,0
70940,0.46,0,0.71,0.79,0
52130,0.66,1,0.8,0.93,0
60142,0.6,0,0.91,0.71,0
149564,0.36,1,0.86,0.83,1
56468,0.34,1,0.57,0.88,1
50698,0.28,0,0.44,0.92,0
30655,0.5,1,0.5,0.71,0
67897,0.77,1,0.68,0.97,0
50075,0.24,1,0.86,0.78,1
29359,0.17,1,0.76,0.49,0
149048,0.18,1,0.65,0.77,0
122197,0.65,1,0.69,0.58,1
125115,0.35,1,0.64,0.62,0
62056,0.26,1,0.93,0.89,0
71831,0.35,1,0.83,0.98,0
79191,0.55,1,0.81,0.92,0
138592,0.48,1,0.64,0.6,1
141948,0.62,1,0.52,0.67,1
53272,0.34,1,0.31,0.99,0
128117,0.42,0,0.33,0.95,0
34671,0.17,1,0.32,0.99,0
47048,0.15,1,0.94,0.66,0
96274,0.42,1,0.37,0.88,0
45963,0.31,1,0.39,0.92,1
63954,0.53,1,0.61,0.43,0
92309,0.13,1,0.61,0.56,0
122120,0.19,1,0.9,0.93,1
115430,0.71,1,0.35,0.63,1
20717,0.5,0,0.92,0.57,1
31676,0.6,1,0.44,0.56,1
24434,0.69,1,0.93,0.63,0
69810,0.42,1,0.65,0.55,0
123361,0.63,1,0.72,0.4,0
138696,0.47,1,0.51,0.5,0
114636,0.26,0,0.7,0.93,0
24994,0.34,1,0.76,0.45,1
24234,0.44,0,0.31,0.65,1
89300,0.32,1,0.32,0.67,0
63949,0.33,0,0.94,0.87,0
57405,0.34,1,0.6,0.55,1
54872,0.19,1,0.91,0.59,0
62215,0.16,0,0.77,0.41,0
43185,0.13,1,0.54,0.94,0
63442,0.18,0,0.4,0.81,1
143263,0.34,0,0.94,0.56,1
71759,0.52,1,0.68,0.93,0
61153,0.23,1,0.43,0.45,0
97535,0.72,0,0.74,0.62,0
122023,0.67,1,0.36,0.74,0
22581,0.46,1,0.86,0.7,0
71717,0.61,0,0.36,0.79,0
22763,0.36,1,0.45,0.58,0
112910,0.13,1,0.36,0.85,0
75480,0.73,1,0.37,0.64,0
58759,0.19,1,0.64,0.48,0
96067,0.76,1,0.75,0.84,1
138094,0.5,1,0.81,0.95,0
45307,0.31,1,0.75,0.62,0
116371,0.45,1,0.54,0.75,1
31064,0.45,0,0.66,0.81,1
96848,0.12,1,0.9,0.9,0
57548,0.35,1,0.55,0.52,0
56945,0.62,1,0.46,0.74,0
67937,0.46,1,0.64,0.84,0
26476,0.27,1,0.49,0.52,1
71756,0.33,0,0.47,0.68,0
110101,0.7,1,0.81,0.68,0
22382,0.47,0,0.88,0.9,0
69683,0.47,1,0.63,0.87,1
107999,0.77,1,0.81,0.54,0
65276,0.32,0,0.42,0.54,0
53402,0.44,1,0.66,0.83,0
111881,0.67,1,0.71,0.84,0
130300,0.63,1,0.62,0.51,0
46946,0.29,0,0.38,0.65,1
99698,0.21,1,0.78,0.9,0
134690,0.59,1,0.85,0.45,1
132309,0.28,1,0.71,0.62,1
93933,0.75,1,0.41,0.79,0
42335,0.19,1,0.35,0.86,0
65095,0.32,1,0.5,0.79,0
99930,0.14,1,0.32,0.64,0
149974,0.59,1,0.85,1.0,1
47197,0.72,1,0.76,0.42,0
147619,0.55,1,0.67,0.7,0
42010,0.76,1,0.88,0.71,0
44123,0.19,1,0.37,0.54,1
107923,0.16,1,0.76,0.74,1
22890,0.69,1,0.4,0.53,0
113305,0.7,1,0.34,0.67,1
129162,0.68,0,0.39,0.66,1
140927,0.66,1,0.92,0.86,0
28026,0.35,0,0.59,0.97,0
84925,0.25,0,0.33,0.52,0
88842,0.75,0,0.68,0.99,0
53665,0.31,1,0.43,0.96,0
29277,0.38,1,0.3,0.47,1
62239,0.59,0,0.79,0.95,0
67664,0.31,1,0.4,0.74,0
68008,0.67,0,0.91,0.93,0
34683,0.15,1,0.69,0.97,0
20670,0.65,1,0.36,0.92,0
109211,0.52,0,0.44,0.64,0
37889,0.5,0,0.7,0.78,0
75612,0.42,1,0.52,0.68,0
64535,0.29,1,0.65,0.62,0
98542,0.42,0,0.82,0.55,0
74319,0.42,1,0.82,0.66,1
134072,0.51,1,0.75,0.88,0
112067,0.3,1,0.88,0.91,0
41639,0.15,1,0.43,0.97,1
84712,0.2,1,0.42,0.57,0
36633,0.59,1,0.82,0.79,0
141145,0.12,1,0.51,0.82,1
54660,0.7,1,0.63,0.51,1
88975,0.59,0,0.78,0.62,0
52172,0.64,1,0.56,0.61,0
79197,0.69,0,0.38,0.99,1
121158,0.19,0,0.74,0.98,0
78847,0.68,1,0.83,0.89,0
31577,0.45,1,0.31,0.68,0
97299,0.72,0,0.67,0.56,0
40176,0.72,1,0.61,0.95,0
64386,0.12,1,0.47,0.56,0
83972,0.37,1,0.4,0.71,0
140018,0.47,0,0.42,0.55,0
109791,0.57,1,0.77,0.98,0
61003,0.3,1,0.65,0.43,0
39996,0.28,1,0.94,0.5,0
120922,0.37,1,0.46,0.86,0
106598,0.45,1,0.92,0.49,0
55931,0.77,1,0.63,0.99,0
144168,0.63,1,0.39,0.59,1
55710,0.4,1,0.4,0.95,1
143099,0.14,1,0.7,0.8,0
54693,0.22,0,0.84,0.78,0
55740,0.42,1,0.79,0.95,0
97241,0.67,1,0.73,0.71,0
128944,0.37,0,0.41,0.64,0
113583,0.48,1,0.37,0.53,1
96502,0.72,1,0.3,0.49,0
37374,0.74,1,0.37,0.88,0
96674,0.25,0,0.8,0.48,0
136500,0.13,1,0.88,0.64,0
101471,0.31,1,0.46,0.65,0
65913,0.59,1,0.82,0.8,1
143683,0.77,0,0.43,0.57,0
86025,0.15,1,0.46,0.9,0
64516,0.12,1,0.45,0.52,0
107796,0.72,1,0.33,0.87,0
46069,0.62,0,0.43,0.91,0
138333,0.79,1,0.54,0.52,0
76233,0.38,1,0.56,0.89,0
104811,0.39,0,0.5,0.83,0
79049,0.22,0,0.63,0.92,0
121820,0.18,0,0.55,0.71,0
138028,0.51,0,0.93,0.54,0
59178,0.35,1,0.82,0.95,1
52821,0.16,1,0.91,0.87,0
71727,0.72,0,0.66,0.41,1
80935,0.24,1,0.74,0.96,0
36999,0.62,1,0.41,0.97,0
82522,0.3,0,0.79,0.61,0
58712,0.67,1,0.45,0.41,0
84551,0.18,0,0.39,0.73,0
60172,0.63,1,0.33,0.95,1
53722,0.17,0,0.61,0.47,0
30625,0.41,1,0.49,0.75,0
87165,0.61,0,0.94,0.84,0
96509,0.22,1,0.46,0.48,0
26859,0.3,1,0.86,0.71,1
61609,0.71,1,0.51,0.45,0
63307,0.72,1,0.79,0.73,1
130986,0.13,0,0.73,0.67,0
121582,0.22,1,0.67,0.56,1
41839,0.18,1,0.57,0.91,1
47216,0.23,1,0.74,0.63,1
72953,0.78,0,0.56,0.82,0
104481,0.49,0,0.66,0.87,1
80593,0.43,1,0.68,0.51,0
92075,0.79,0,0.47,0.47,0
69522,0.49,1,0.52,0.4,0
119161,0.56,0,0.31,0.58,0
24886,0.33,1,0.85,0.89,0
131249,0.37,1,0.79,0.86,1
27485,0.52,0,0.42,0.92,0
51455,0.15,1,0.54,0.86,0
131984,0.28,1,0.57,0.41,0
36767,0.24,1,0.52,0.63,0
132701,0.11,1,0.82,0.4,0
48453,0.48,0,0.77,0.42,0
96280,0.49,0,0.8,0.69,0
122638,0.37,1,0.89,0.62,1
73442,0.29,1,0.69,0.74,0
71877,0.56,1,0.7,0.44,0
32226,0.19,0,0.77,0.75,0
113405,0.46,1,0.74,0.44,0
42588,0.64,1,0.87,0.65,1
98976,0.22,0,0.8,0.61,1
51709,0.63,1,0.38,0.53,0
67788,0.63,1,0.9,0.59,0
108031,0.14,1,0.74,0.4,0
57019,0.11,1,0.38,0.59,0
64948,0.78,1,0.8,0.45,0
85133,0.24,0,0.53,0.95,0
134444,0.68,1,0.82,0.44,0
86458,0.49,0,0.92,0.97,1
137603,0.29,1,0.47,0.69,1
47526,0.19,1,0.86,0.71,0
93493,0.45,1,0.8,0.87,0
148585,0.39,1,0.74,0.82,1
72198,0.59,1,0.55,0.54,0
134100,0.73,0,0.37,0.42,1
143854,0.66,0,0.61,0.87,0
119534,0.29,1,0.37,0.48,0
63395,0.72,1,0.63,0.76,0
44031,0.68,1,0.83,0.97,1
95542,0.75,1,0.95,0.73,1
145814,0.42,1,0.43,0.57,0
57701,0.64,0,0.44,0.51,0
132599,0.51,1,0.83,0.42,0
45939,0.32,1,0.6,0.77,0
69145,0.8,1,0.9,0.73,1
40324,0.13,1,0.8,0.68,0
42867,0.21,0,0.78,0.52,1
20203,0.72,1,0.37,0.54,1
36544,0.14,1,0.32,0.98,0
35899,0.72,0,0.51,0.41,1
49063,0.6,1,0.44,0.62,0
110880,0.13,1,0.76,0.42,0
23748,0.4,1,0.59,0.51,0
125022,0.63,1,0.64,0.96,0
137269,0.51,1,0.83,0.49,0
86629,0.76,0,0.61,0.76,1
100764,0.71,0,0.65,0.61,1
40884,0.33,1,0.85,0.78,0
45183,0.16,0,0.58,0.91,0
101570,0.76,1,0.35,0.57,0
91246,0.46,1,0.64,0.45,0
128036,0.15,1,0.68,0.52,0
39259,0.67,1,0.63,0.66,0
55959,0.71,0,0.47,0.71,1
136525,0.55,1,0.45,0.97,0
53457,0.41,1,0.54,0.41,0
105679,0.56,1,0.41,0.85,0
145829,0.59,1,0.73,0.44,1
148216,0.73,0,0.7,0.45,0
22103,0.77,1,0.71,0.79,0
85901,0.46,1,0.45,0.95,0
132314,0.66,1,0.46,0.57,0
64535,0.78,1,0.81,0.56,0
36103,0.21,0,0.75,0.77,0
118046,0.11,1,0.87,0.87,0
110012,0.71,0,0.56,0.92,0
98278,0.24,1,0.66,0.55,0
32391,0.13,1,0.78,0.84,1
122476,0.21,1,0.93,0.58,0
48901,0.37,0,0.94,0.73,0
140721,0.25,1,0.95,0.51,0
117537,0.31,1,0.88,0.49,0
101159,0.78,1,0.72,0.96,0
87914,0.59,0,0.3,0.73,0
70357,0.6,1,0.75,0.4,0
106908,0.17,0,0.46,0.88,0
130335,0.61,1,0.34,0.81,0
58437,0.62,1,0.75,0.6,0
55503,0.56,1,0.79,0.68,0
116282,0.26,0,0.73,0.67,0
113459,0.4,1,0.54,0.56,1
95403,0.69,0,0.63,0.99,0
61258,0.57,1,0.91,0.73,0
53724,0.61,1,0.77,0.94,0
84286,0.51,1,0.63,0.75,0
94842,0.41,0,0.69,0.81,0
124927,0.63,0,0.9,0.42,0
34908,0.15,1,0.56,0.71,1
112617,0.57,1,0.37,0.83,1
70626,0.8,1,0.51,0.47,0
57228,0.65,0,0.57,0.81,0
43386,0.3,0,0.48,0.45,0
66754,0.29,1,0.64,0.88,0
130942,0.57,1,0.5,0.99,0
48302,0.73,1,0.37,0.78,0
80815,0.5,1,0.42,0.45,0
141084,0.47,1,0.9,0.75,1
104748,0.21,1,0.71,0.84,0
83344,0.6,0,0.5,0.96,0
55618,0.59,1,0.54,0.43,0
131603,0.78,1,0.62,0.87,0
96234,0.31,1,0.74,0.48,1
81114,0.63,1,0.68,0.87,0
137652,0.4,1,0.91,0.93,0
90130,0.49,1,0.71,0.92,0
45525,0.67,1,0.89,0.79,0
99818,0.26,1,0.3,0.7,0
134589,0.34,1,0.88,0.92,0
34334,0.64,1,0.77,0.71,0
114715,0.5,0,0.41,0.51,1
82767,0.16,0,0.47,0.97,0
26644,0.4,1,0.65,0.62,0
121154,0.51,1,0.38,0.77,0
133237,0.74,1,0.81,0.52,1
52933,0.23,1,0.81,0.47,1
146366,0.66,1,0.5,0.73,0
63469,0.19,0,0.35,0.73,1
53687,0.27,1,0.94,0.62,0
126609,0.27,0,0.46,0.59,1
72656,0.71,1,0.34,0.62,0
37375,0.24,1,0.51,0.88,0
134019,0.65,1,0.93,0.61,0
140735,0.42,0,0.82,0.95,0
85206,0.8,1,0.61,0.47,0
116462,0.69,1,0.5,0.96,0
56607,0.62,1,0.58,0.81,0
103178,0.71,0,0.31,0.61,1
43993,0.54,1,0.77,0.4,0
64386,0.69,1,0.36,0.88,0
143394,0.28,1,0.64,0.98,1
66287,0.17,0,0.67,0.99,0
106724,0.53,0,0.3,0.65,0
118132,0.4,1,0.94,0.44,0
113308,0.4,1,0.5,0.59,0
116393,0.47,1,0.35,0.59,0
147314,0.35,1,0.86,0.46,1
96312,0.54,0,0.4,0.71,1
118371,0.12,0,0.32,0.76,0
95324,0.78,0,0.62,0.84,0
91196,0.75,1,0.38,0.43,0
90014,0.75,1,0.94,0.57,0
28210,0.36,0,0.31,0.61,0
30922,0.47,0,0.33,0.94,0
56289,0.77,1,0.84,0.94,0
149097,0.73,1,0.46,0.56,1
53340,0.65,1,0.89,0.69,0
59850,0.39,1,0.5,0.65,0
76984,0.5,1,0.35,0.72,0
123699,0.66,0,0.31,0.57,1
133711,0.29,0,0.48,0.68,0
104178,0.54,0,0.61,0.49,0
31094,0.68,0,0.3,0.83,1
107959,0.6,1,0.68,0.62,0
53418,0.44,1,0.52,0.73,0
25741,0.51,0,0.55,0.76,0
131585,0.79,1,0.47,0.9,0
92374,0.52,1,0.64,0.45,0
137275,0.65,1,0.45,0.69,0
142564,0.61,1,0.39,0.94,0
88798,0.59,1,0.88,0.6,1
136026,0.6,0,0.55,0.67,0
90532,0.42,1,0.35,0.45,0
130130,0.43,1,0.45,0.85,0
42164,0.43,1,0.5,0.45,0
55595,0.12,1,0.8,0.78,0
50257,0.27,1,0.31,0.62,0
34211,0.21,1,0.61,0.6,0
115989,0.72,1,0.57,0.75,0
25232,0.29,1,0.93,0.74,1
87753,0.2,1,0.42,0.64,0
72691,0.18,1,0.71,0.57,0
109765,0.59,1,0.43,0.7,0
99768,0.1,0,0.66,0.56,0
45613,0.43,1,0.66,0.46,0
34026,0.18,1,0.35,0.88,0
73535,0.69,0,0.6,0.82,0
114090,0.77,1,0.6,0.45,0
50908,0.77,1,0.51,0.5,1
72113,0.41,1,0.48,0.46,1
39610,0.55,0,0.45,0.87,0
66646,0.52,1,0.3,0.86,0
125141,0.35,0,0.3,0.64,0
83185,0.41,1,0.68,0.89,0
92567,0.15,1,0.49,0.98,0
67574,0.66,1,0.41,0.98,0
143978,0.27,1,0.75,0.99,1
145204,0.42,0,0.64,0.91,0
111051,0.44,1,0.89,0.53,0
122020,0.49,1,0.84,0.43,0
56182,0.67,0,0.77,0.89,0
136136,0.58,1,0.38,0.59,0
20570,0.56,1,0.73,0.6,1
117790,0.47,1,0.75,0.44,1
39288,0.17,0,0.8,0.83,0
98824,0.38,1,0.47,0.66,0
49877,0.77,1,0.72,0.52,0
104425,0.8,0,0.7,0.79,0
20917,0.61,0,0.55,0.99,0
95602,0.26,0,0.73,0.7,0
115040,0.17,1,0.36,0.76,0
84575,0.39,1,0.72,0.5,0
92518,0.7,1,0.69,0.5,0
142115,0.61,0,0.44,0.67,0
59104,0.72,1,0.83,0.91,0
38062,0.53,1,0.87,0.95,0
36999,0.19,0,0.44,0.79,0
81845,0.18,1,0.35,0.62,0
29941,0.13,0,0.69,0.85,1
81169,0.5,1,0.61,0.58,0
43470,0.27,1,0.58,0.53,0
149744,0.61,1,0.79,0.88,0
130684,0.58,1,0.93,0.85,0
79821,0.32,1,0.61,0.93,0
106669,0.22,0,0.3,0.75,0
138193,0.17,1,0.69,0.94,1
64435,0.62,1,0.73,0.42,1
24529,0.42,1,0.84,0.55,0
103055,0.33,0,0.43,0.88,0
32192,0.7,0,0.64,0.65,0
94102,0.52,1,0.59,0.54,0
92762,0.46,0,0.73,0.88,1
123466,0.62,0,0.34,0.89,1
134894,0.67,1,0.87,0.67,0
106795,0.58,1,0.63,0.68,0
54087,0.41,1,0.87,0.87,0
86677,0.37,1,0.52,0.86,0
24627,0.64,1,0.72,0.92,0
76541,0.46,0,0.92,0.79,0
132805,0.59,1,0.91,0.51,1
88226,0.72,1,0.91,0.73,1
125627,0.74,1,0.33,0.63,0
23255,0.29,1,0.56,0.42,0
77433,0.23,0,0.34,0.52,0
25213,0.28,0,0.5,0.52,1
122412,0.63,1,0.41,0.45,1
39404,0.36,1,0.7,0.67,0
136545,0.22,0,0.81,0.7,0
45380,0.17,0,0.63,0.6,0
111056,0.33,1,0.82,0.65,0
39173,0.2,1,0.31,0.73,0
148833,0.21,1,0.83,0.47,0
73027,0.58,0,0.42,0.74,0
43989,0.11,1,0.6,0.83,0
128106,0.18,1,0.59,0.92,0
44519,0.69,1,0.87,0.58,1
